"epoch","user_id","exp_id","activity","sample","m1","m2","m3","m12","m13","m23","m123","sd1","sd2","sd3","var1","var2","var3","kur1","kur2","kur3","q1_25","skew1","AR1.1","AR1.2","AR12.1","n"
15,"29","59","SITTING",1920,0.00878834647528492,0.00271787310794025,0.000181350631692112,0.00575310979161259,0.00448484855348852,0.00144961186981618,0.00389585673830576,0.0051233849820115,0.00674459637288941,0.00626448417581555,2.62490736739009e-05,4.5489580233193e-05,3.92437619890435e-05,-0.301153543933819,0.251166590807384,-0.470217374261003,0.00572686176747084,-0.270639824439098,0.435163689099107,0.136250675283143,-0.391229415408177,128
16,"29","59","SITTING",2048,0.00854495482712991,0.00394676214932588,-0.00160113506126436,0.0062458584882279,0.00347190988293278,0.00117281354403076,0.00363019397173048,0.00515272838859426,0.00733334942072257,0.00656018391337513,2.65506098466252e-05,5.37780137264121e-05,4.30360129773058e-05,0.203667822304276,-0.549350276416515,-0.77537173668781,0.00519235478714108,-0.196486025183518,0.411115115911115,0.114265282403218,-0.353795267744424,128
17,"29","59","SITTING",2176,0.0083874661943355,0.00325476639318367,-0.00149137020548551,0.00582111629375959,0.003448047994425,0.000881698093849082,0.00338362079401122,0.00591658990975069,0.0128075645011543,0.0133207042648543,3.50060361601636e-05,0.000164033708451229,0.000177441162111707,-0.140346993966259,-0.48768842789662,-0.0648109571024773,0.00419969856739044,0.076620895669777,0.543575729026322,0.35919226632109,-0.179983023891771,128
18,"29","59","SITTING",2304,0.00685791685918957,0.00221438656444661,-0.00333112453336071,0.00453615171181809,0.00176339616291443,-0.000558368984457047,0.00191372629675849,0.00941569317786195,0.0118472868543062,0.00917791238400886,8.86552780196361e-05,0.000140358205808216,8.42340757285432e-05,-0.310698638415724,-0.689557880902071,1.97999237753969,0.00114537234185264,-0.112582813515945,0.779429530674747,0.686849493004238,-0.407462101510546,128
19,"29","59","SITTING",2432,0.00812737122942053,0.00347429608927996,-0.000782671094611942,0.00580083365935025,0.0036723500674043,0.00134581249733401,0.00360633207469618,0.00485468428564775,0.00728787189938708,0.00604965596668009,2.35679595133152e-05,5.31130768218758e-05,3.6598337315188e-05,-0.298946708847426,-0.866252634176725,-0.543284613334441,0.00450513104442507,0.160622105898852,0.545837194250909,0.310173269734844,-0.525416204089415,128
20,"29","59","SITTING",2560,0.00784341427197432,0.00255322584075657,-0.00201871875037796,0.00519832005636545,0.00291234776079818,0.000267253545189305,0.00279264045411765,0.00441582664912225,0.00648721868796222,0.0066372705979006,1.94995249950982e-05,4.20840063054463e-05,4.40533609897558e-05,-0.0359969143282135,0.571618006883294,-0.139396144699304,0.0045814891345799,-0.00404302281135961,0.494959086803931,0.308179141125029,-0.399551631485007,128
21,"29","59","SITTING",2688,0.00820134312380105,0.00218097981405663,-0.000947318376347539,0.00519116146892884,0.00362701237372676,0.000616830718854544,0.00314500152050338,0.00546644513176808,0.00596023386847883,0.00603617401037877,2.98820223786309e-05,3.55243877669621e-05,3.64353966835721e-05,0.323802994787969,-0.270527429181864,-0.450251956842772,0.0045814891345799,-0.313366944054596,0.465248757116473,0.290420888587125,-0.33177624958426,128
22,"29","59","SIT_TO_STAND",2816,0.00325953883202601,-0.0979341069460133,0.10278285078698,-0.0473372840569937,0.053021194809503,0.00242437192048328,0.00270276089099752,0.143473024791552,0.27751366829902,0.419740429089212,0.0205845088428373,0.0770138360927786,0.176182027811996,0.501671050775332,2.81987171260709,1.12772217892323,-0.00313068431569263,-0.207644226659209,0.968004725149688,0.913098094338218,0.701885325825125,128
23,"29","59","STANDING",2944,0.011618369894677,0.00879311869903176,-0.0186194585216981,0.0102057442968544,-0.00350054431351054,-0.00491316991133317,0.000597343357336891,0.218433092356703,0.1662667814437,0.182031476740271,0.0477130158365121,0.0276446426116473,0.0331354585242437,2.93126929485269,7.596128806087,3.60115395116243,-0.0290160994045436,-1.139110220491,0.967166306655077,0.895912731760381,0.163788784949359,128
24,"29","59","STANDING",3072,0.00542858757626163,-0.0029230856112008,0.00114775856309279,0.00125275098253042,0.00328817306967721,-0.000887663524054005,0.00121775350938454,0.0215599441043919,0.0124505078268408,0.0148936398244654,0.000464831189784505,0.000155015145146225,0.000221820507220903,1.40157716551264,-0.40313674955581,0.620451120093574,-0.00580321974121034,-1.18587407915787,0.936530613772785,0.841908298586476,0.423385233304262,128
25,"29","59","STANDING",3200,-0.00369143974558028,0.00223347601991009,-0.0021618903763283,-0.0007289818628351,-0.00292666506095429,3.57928217908918e-05,-0.0012066180339995,0.0748491459057657,0.0278880907202327,0.0381448757553477,0.0056023946428226,0.000777745604019929,0.00145503154639091,1.80894014518717,4.46761157858708,4.2423620656792,-0.0340557377785444,-1.39866056954551,0.971403566860698,0.90318781500902,-0.33872902218491,128
26,"29","59","STANDING",3328,0.0129093006853509,0.00245539192883371,-0.00027202590649722,0.0076823463070923,0.00631863738942684,0.00109168301116824,0.00503088890256246,0.0179018407188755,0.00910607665416569,0.0133516381131147,0.000320475901123988,8.29206320315415e-05,0.000178266240303578,0.498627570073752,3.51209311639119,1.84822414468014,0.00519235478714108,-0.750742499744379,0.869140462985657,0.639839769286624,0.134729921861547,128
27,"29","59","STANDING",3456,0.0137349231997632,0.00556937295687021,-0.00466977844621397,0.00965214807831671,0.00453257237677462,0.000449797255328122,0.00487817257013982,0.0313827974837134,0.0176306536794546,0.0175722973506058,0.00098487997790377,0.000310839949164868,0.000308785634178109,-0.374266858398664,-0.251862948789483,-0.0865765082478078,-0.00442877307068557,-0.0345453787219318,0.949242936857925,0.874106267672747,-0.288646702643932,128
28,"29","59","STANDING",3584,0.00657157379146156,0.000515417546012031,-0.000419969876929826,0.0035434956687368,0.00307580195726587,4.77238345411026e-05,0.00222234048684792,0.0139348259826906,0.00975930929843979,0.0121529222950365,0.000194179375167868,9.52441179826133e-05,0.000147693520309196,-0.545549649189363,-0.543876653837255,0.276045076475119,-0.00221438653534278,0.0773647284611871,0.811666111505755,0.530425333531296,0.23188610232887,128
29,"29","59","STANDING",3712,0.00856881682534549,0.00284195509766505,0.000362701206768179,0.00570538596150527,0.00446575901605684,0.00160232815221661,0.00392449104325957,0.0126337433817499,0.00682500716794704,0.00827169480754172,0.000159611471835909,4.65807228425285e-05,6.84209349891126e-05,1.83700659423612,2.01333435793016,0.504138158892405,0.000305432622553781,1.12365014660999,0.829719989811603,0.666825843958116,-0.115797137487655,128
30,"29","59","STANDING",3840,0.00786489004144642,0.00136728822803889,-0.00126945434271875,0.00461608913474265,0.00329771784936384,4.89169426600711e-05,0.00265424130892219,0.00844380470697596,0.00479159132690012,0.0050087250565866,7.12978379295494e-05,2.29593474440245e-05,2.50873266924784e-05,1.25295994249486,0.0141854469595746,-0.7020865959122,0.00313068431569263,0.450171623471968,0.725127090245284,0.472968956298044,0.114134250439232,128
31,"29","59","STANDING",3968,0.00728265912903225,0.00195429153654914,-5.01100269048038e-05,0.00461847533279069,0.00361627455106373,0.000952090754822166,0.0030622802128922,0.0116705916828089,0.00598515155707877,0.00468474639046335,0.000136202710226849,3.58220391612024e-05,2.19468487429594e-05,1.2710426677984,-0.606110644580939,0.143879482451872,-0.00106901419349015,0.743878006276355,0.818987357857624,0.569321144005076,0.155802581898172,128
32,"29","59","STANDING",4096,0.00632579593866467,0.00622557585120376,-0.0062088725776448,0.00627568589493421,5.84616805099358e-05,8.35163677948e-06,0.00211416640407454,0.00655686937257893,0.005031797179483,0.0057854222293658,4.29925359690637e-05,2.53189828554531e-05,3.347111037204e-05,0.0332012335897498,0.108567693418964,-0.343894438381577,0.00175623761606403,0.416996595022085,0.675698369644214,0.435553542149316,-0.203245361135418,128
33,"29","59","STANDING",4224,-0.00141262587430902,-0.00220484171700264,0.00325953874903462,-0.00180873379565583,0.000923456437362801,0.000527348516015991,-0.000119309614092345,0.0363233039703783,0.0209799519104731,0.0074392130062843,0.0013193824113245,0.000440158382165764,5.53418901528694e-05,12.3424479330687,14.029735168581,8.20414092908707,0.00244346098043024,-3.58712355636469,0.96999152775451,0.934316583146287,0.802599819954349,128
34,"29","59","STAND_TO_LIE",4352,0.282766181868283,0.193424754801526,-0.291363633611127,0.238095468334905,-0.00429872587142198,-0.0489694394048001,0.0616091010195608,0.771697012632938,0.55641569224657,0.50338593002262,0.595516279306601,0.309598422578229,0.253397394544738,0.706602672112186,-1.13525905410356,-0.815396374627421,-0.221973162144423,1.09684671757485,0.979527847818676,0.933442234917623,-0.627057627675981,128
35,"29","59","STAND_TO_LIE",4480,0.00451706589683453,0.0132529127540693,-0.375061714810727,0.00888498932545189,-0.185272324456946,-0.180904401028329,-0.119097245386608,0.586281759632158,0.385595650621303,0.529194791770797,0.34372630167738,0.148684005778066,0.280047127637337,6.51181860879761,-0.246211454114907,-1.00609330144184,-0.299247607588768,2.10336855422974,0.942198030197249,0.817788427042718,-0.23465289085035,128
36,"29","59","LAYING",4608,0.00494180440000491,-0.00250788818402725,0.000687223398927017,0.00121695810798883,0.00281451389946596,-0.000910332392550117,0.00104037987163489,0.0112482952416575,0.0143922892554601,0.00713950760236262,0.000126524145843494,0.000207137990012831,5.09725688041937e-05,3.56376969315342,5.8864826902448,0.0875639690865224,-0.00152716308366507,1.13537903446798,0.812148622218445,0.620190083591053,0.242976337786844,128
37,"29","59","LAYING",4736,0.00722300431357326,0.000782671098704668,0.000360315059651839,0.00400283770613896,0.00379165968661255,0.000571493079178254,0.00278866349064325,0.00456206241271495,0.00636894736846215,0.00516269336811685,2.08124134575065e-05,4.0563490582241e-05,2.66534028131977e-05,0.485827499149545,-0.52741669976137,0.144955457070826,0.0045814891345799,-0.0569172227901267,0.348912271968709,0.171726801881105,-0.0476137582840356,128
38,"29","59","LAYING",4864,0.00801283393911945,0.0022287036704256,-0.00140546730949609,0.00512076880477252,0.00330368331481168,0.000411618180464757,0.00294535676668299,0.0043781632256963,0.00625813991247468,0.00535872266764127,1.91683132308394e-05,3.91643151641086e-05,2.87159086286924e-05,0.0083913135212037,0.0615657077052383,0.223352449026561,0.00488692196086049,0.392495835353791,0.286987978420285,0.357904367943101,-0.325729375349372,128
39,"29","59","LAYING",4992,0.00789591053330696,0.00228358608751478,-0.00150568736603418,0.00508974831041087,0.00319511158363639,0.000388949360740298,0.00289126975159585,0.0043590966243295,0.00601253454202158,0.00467822002921031,1.90017233802408e-05,3.61505716190026e-05,2.18857426417045e-05,-0.27352726458604,0.0713942818345208,-0.789088740900057,0.00481056375429034,-0.222656258122238,0.172759015369099,0.139823109492471,-0.065908342245652,128
40,"29","59","LAYING",5120,0.00776705611838224,0.0025579982122963,-0.0012384338292577,0.00516252716533927,0.00326431114456227,0.000659782191519298,0.00302887350047361,0.00469882238940437,0.00618121265402847,0.00600622032439676,2.20789318471678e-05,3.82073898743216e-05,3.60746825851967e-05,-0.494512798368516,-0.201908005810544,0.37011984725367,0.0045814891345799,-0.0303980880527193,0.331831043665572,0.0988360963020616,-0.0848411669084841,128
41,"29","59","LAYING",5248,0.00755707120674742,0.00220245553236964,-0.001784871893733,0.00487976336955853,0.00288609965650721,0.000208791819318321,0.00265821828179469,0.00414951099186991,0.00602421344427313,0.00486333191014398,1.72184414716492e-05,3.62911476221611e-05,2.36519972682247e-05,0.148416652892876,-0.326186260060505,0.471114987441771,0.00450513104442507,0.26600272681364,0.207155161492966,0.183364250556295,0.214203250544064,128
42,"29","59","LAYING",5376,0.00773364944370769,0.00236233042801359,-0.00171567230722758,0.00504798993586064,0.00300898856824006,0.000323329060393007,0.00279343585483124,0.00475480622045378,0.00589514484282525,0.00516719990736739,2.2608182194066e-05,3.47527327178891e-05,2.66999548826976e-05,-0.102054924197159,-0.673318834082094,-0.709699345939452,0.00542142905760556,-0.29845756447053,0.402873517175986,0.331430042462669,0.0326432008855422,128
43,"29","59","LAYING",5504,0.00841132808659495,0.00256992916752097,-0.000859029258663213,0.00549062862705796,0.00377614941396587,0.000855449954428877,0.00337407599848423,0.00414076679832649,0.00571753023467027,0.00581677949052512,1.7145949678123e-05,3.26901519843687e-05,3.38349236413937e-05,0.0122318843240206,-0.530705818785248,-0.407558079991581,0.00580321997404099,-0.403756237626765,0.252146941891733,0.0535224970449527,0.136417884280535,128
44,"29","59","LIE_TO_SIT",5632,0.176685613229893,0.174783819228878,0.705360845012365,0.175734716229385,0.441023229121129,0.440072332120621,0.352276759157045,0.579859676675798,0.352433669225719,0.695368814750761,0.336237244634561,0.124209491203903,0.483537788527878,-0.354589689840042,0.924335392691373,-1.48061431548058,-0.142178883776069,0.34176264210727,0.98373327361096,0.949022663139788,-0.535036444210124,128
45,"29","59","SITTING",5760,-0.00787682048940042,-0.115990426268354,0.00910093765719466,-0.0619336233788772,0.000612058583897124,-0.0534447443055797,-0.0382554363668532,0.167722535102511,0.308780088330295,0.13739518936087,0.0281308487812129,0.0953451429492649,0.0188774380595093,4.72353666142789,3.68696644073302,2.27615904740283,-0.00649044313468039,-1.33450321068616,0.948004479939633,0.82056345163491,0.599029479926279,128
46,"29","59","SITTING",5888,0.00783625576627855,0.00180634761181864,-0.00293263039247904,0.0048213016890486,0.00245181268689976,-0.000563141390330202,0.00223665766187272,0.00639343060170632,0.0113908385322469,0.00923049741737678,4.08759548588349e-05,0.000129751202467721,8.52020825721994e-05,-0.613949985044848,-0.532195647760275,-0.236096444379091,0.00358883338049054,-0.0202291917307537,0.629660606569443,0.398068800182112,-0.0785118875856954,128
47,"29","59","SITTING",6016,0.00782193852637647,0.00337646216576104,-0.00214041455319602,0.00559920034606876,0.00284076198659022,0.000618023806282508,0.0030193287129805,0.00577374523053453,0.0101836666463618,0.00991416657050189,3.33361339871202e-05,0.000103707066364223,9.82906987876573e-05,-0.422329688791166,-0.498957221059686,-0.614009232190877,0.0033597587607801,-0.375479825733922,0.658935992232903,0.55743254205502,-0.528986452721766,128
48,"29","59","SITTING",6144,0.00987406402691704,-0.00101890412361172,0.00127422669265798,0.00442757995165266,0.00557414535978751,0.000127661284523128,0.00337646219865443,0.00528776354333385,0.0096753656363913,0.00912056157830364,2.79604432902106e-05,9.36127001978616e-05,8.31846435036287e-05,-0.227454241237318,-0.608192086364675,-0.832149528326876,0.00641408516094089,0.0941445248789767,0.489450249748197,0.299612886688409,-0.51509556177838,128
49,"29","59","SITTING",6272,0.00798181341133386,0.00422117428911406,-0.00241244046651445,0.00610149385022396,0.0027846864724097,0.000904366911299803,0.00326351574464449,0.00589886765277417,0.0124638786203992,0.0108526744413427,3.47966395849454e-05,0.000155348270264044,0.000117780542529773,-0.484047744369895,-0.140122739280047,-0.404340322724494,0.00419969856739044,0.109136033619955,0.627380423845421,0.506333296410961,-0.655002639235906,128
50,"29","59","SITTING",6400,0.00692950263487546,0.00306148479489821,-0.00271787310043692,0.00499549371488683,0.00210581476721927,0.000171805847230644,0.00242437144311225,0.00536343749984109,0.0120534163032013,0.00933680058189193,2.87664618147016e-05,0.000145284844578278,8.71758451060175e-05,0.14007643468726,-0.869490892140214,-0.53314795074265,0.00305432616733015,0.183342358610874,0.468707849923017,0.268188644146442,-0.537997750629565,128
51,"29","59","SITTING",6528,0.00766206366620281,0.00156056978289598,-0.000866187819383413,0.0046113167245494,0.0033979379234097,0.000347190981756285,0.00278548187657179,0.00443989699982937,0.0100379232629133,0.00798945840163771,1.97126853690939e-05,0.000100759903432137,6.38314455514994e-05,-0.197420365159396,0.374183490772724,-0.344371983605621,0.00427605677396059,-0.0727055057604635,0.441635011815162,0.34343411109466,-0.510202662917963,128
52,"29","59","SITTING",6656,0.00821088791280999,0.00253652245396552,-0.000839939699517345,0.00537370518338776,0.00368547410664632,0.000848291377224086,0.00330249022241939,0.00485020138751487,0.0101777681673721,0.00857544425745962,2.35244534994512e-05,0.000103586964868774,7.35382442127972e-05,-0.196698297596549,-0.116616152859615,-0.588521642519751,0.00511599658057094,-0.236800357798465,0.355929735788216,0.236245774021076,-0.415852666890446,128
53,"29","59","SITTING",6784,0.00830156325832831,0.00254129486893362,-0.00180634764137722,0.00542142906363097,0.00324760780847555,0.000367473613778202,0.00301217016196157,0.00502979865767995,0.011011057862449,0.00897122133956749,2.5298874536799e-05,0.000121243395250199,8.0482812323511e-05,0.451275497473711,-0.442548077701332,-0.202322609778546,0.00549778714776039,-0.375563342176933,0.436744606851399,0.252877913594414,-0.541265693535901,128
54,"29","59","SIT_TO_LIE",6912,-0.330055742805598,-0.202215486805926,-0.525680562798698,-0.266135614805762,-0.427868152802148,-0.363948024802312,-0.352650597470074,0.497542439774354,0.358477828811928,0.364591559439203,0.247548479376617,0.128506353749714,0.13292700521431,-0.898403046557317,-0.560256697381485,-1.08710412838391,-0.692950278520584,-0.0458405386580135,0.969842779497193,0.913769272644991,-0.205428226836311,128
55,"29","59","SIT_TO_LIE",7040,-0.0346713748197089,0.00742344435752784,-0.035384846216175,-0.0136239652310906,-0.035028110517942,-0.0139807009293236,-0.0208775922261187,0.420063307341094,0.157997876260344,0.209443801107672,0.176453182174339,0.024963328902779,0.0438667058224301,1.43439931066464,0.371898356664393,1.55481297664488,-0.165086328983307,-1.07722535472395,0.952858102007308,0.844906561331906,-0.293943854260354,128
56,"29","59","LAYING",7168,0.00701540557247426,0.00135535720505686,-0.00159397648280901,0.00418538138876556,0.00271071454483263,-0.000119309638876075,0.00225892876490737,0.00816670032348746,0.0144982679210218,0.0059069023475858,6.66949941736502e-05,0.000210199772709731,3.48914953439147e-05,4.24630467313485,5.89320506305787,0.702568461647427,0.0033597587607801,-1.24984299471924,0.441058609168367,0.150046565221256,0.0277459719774001,128
57,"29","59","LAYING",7296,0.00803430970609043,0.00196860867777104,-0.00136251584240199,0.00500145919193073,0.00333589693184422,0.000303046417684527,0.00288013418048649,0.00488098990550525,0.00610405823249235,0.00471119021142903,2.38240624576441e-05,3.72595269056577e-05,2.21953132082647e-05,-0.0160939637350239,-0.405227985422165,-0.145742935509887,0.00450513104442507,0.164913128351792,0.272987139104076,0.16901311223403,-0.0279501306666861,128
58,"29","59","LAYING",7424,0.00836837663996448,0.00248879863124785,-0.000892435948571802,0.00542858763560616,0.00373797034569634,0.000798181341338022,0.00332157977421351,0.00458803264440228,0.00639453939891693,0.00565475733523367,2.10500435461009e-05,4.08901341243009e-05,3.19762805203789e-05,0.236703122641972,-0.50422612060628,-0.209919274308604,0.00542142905760556,0.382860101601474,0.193826477266888,0.229733611301401,0.00415820247314883,128
59,"29","59","LAYING",7552,0.0081536193415559,0.0016393141536355,-0.0013863777539882,0.0048964667475957,0.00338362079378385,0.000126468199823648,0.00280218524706773,0.0046083558048704,0.00567954811364691,0.00489441706903022,2.12369432242827e-05,3.22572667752302e-05,2.39553184456144e-05,0.298967623380148,0.284036666398577,-0.133462487440929,0.00549778714776039,-0.167391568644379,0.375554806285425,0.0685972994837022,-0.041068489108819,128
60,"29","59","LAYING",7680,0.00825622558363648,0.00290876848907828,-0.000365087429827327,0.00558249703635738,0.00394556907690458,0.00127184052962548,0.00359996888096248,0.00437723252674694,0.00557407897308867,0.00463117275514148,1.91601645932114e-05,3.10703563982292e-05,2.14477610879647e-05,0.0902884987815282,-0.313408273923874,-0.523410488118447,0.00549778714776039,0.435368603472487,0.361305021473027,0.150326419304815,-0.149247377542446,128
61,"29","59","LAYING",7808,0.00765729129557258,0.0024864124591204,-0.000854256866659853,0.00507185187734649,0.00340151721445636,0.000816077796230275,0.00309648229601104,0.00426921141267321,0.00583996733027325,0.00432615774821274,1.82261660860992e-05,3.41052184186589e-05,1.87156408624211e-05,-0.269446984536648,-0.0394743534789455,-0.184672138727026,0.00450513104442507,0.168134598634155,0.0472036922564783,-0.0436834937221075,-0.11457866567801,128
62,"29","59","LAYING",7936,0.00805817159698563,0.00248164005415674,-0.00152000453635992,0.00526990582557119,0.00326908353031286,0.000480817758898411,0.00300660237159415,0.00481653855532914,0.00529732490319541,0.00514116827500715,2.31990436549721e-05,2.80616511300143e-05,2.643161123194e-05,-0.544010653593563,-0.363847829928055,-0.539937504834566,0.00488692196086049,-0.0213969461391235,0.165489754566138,0.206809088768861,0.0597697498577337,128
63,"29","59","LAYING",8064,0.100050658483951,0.0437532227192605,0.139990747794855,0.0719019406016059,0.120020703139403,0.0918719852570575,0.0945982096660221,0.25550885150764,0.143353865362342,0.288855168891956,0.0652847731987531,0.0205503307143245,0.0834373085956004,3.88957586641007,10.1015684172537,0.641548001924498,0.00358883338049054,2.14925904871345,0.985632389856229,0.969934657201099,0.508003492090402,128
64,"29","59","LIE_TO_STAND",8192,-0.0225161120506527,-0.0380788565798866,0.574879079311359,-0.0302974843152697,0.276181483630353,0.268400111365736,0.171428036893606,0.573833743526608,0.515097610881294,0.528457861414329,0.32928516520976,0.265325548735617,0.279267711290606,-1.03722035058601,-0.91376015893959,-0.508302858038109,-0.492128312587738,0.193423136269683,0.958447102190788,0.877384042463555,0.180211359449052,128
65,"29","59","-",8320,0.169395797056495,0.0578770956890367,-0.0471678643136784,0.113636446372766,0.0611139663714084,0.00535461568767914,0.0600350094772845,0.583913304268257,0.604957173798928,0.275262740092186,0.340954746901474,0.365973182130787,0.0757695760830586,0.158156221004044,-0.713331166414354,1.04230211100175,-0.242055349051952,0.825897157489639,0.873872960211485,0.661998984032217,-0.213205238348717,128
66,"29","59","-",8448,0.7425019328075,-0.0694238794794728,0.00858313331991667,0.336539026664013,0.375542533063708,-0.0304203730797781,0.227220395549314,0.591431986283758,0.521957947201451,0.245712795864799,0.349791794399551,0.272440098646753,0.0603747780516963,-0.532122078676081,-0.711661804113125,-0.0905543751132409,0.356974385678768,-0.254263048394188,0.902648512925922,0.74195581315737,-0.130952894713381,128
67,"29","59","-",8576,-0.00702495045516116,0.0113200966461591,0.0122125323068758,0.00214757309549896,0.00259379092585732,0.0117663144765174,0.00550255949929124,0.362127924813609,0.630866862894659,0.256779722169413,0.131136633929811,0.397992998698549,0.0659358257174012,-0.207056778167789,-0.597169425275493,0.146846044701329,-0.230830699205399,0.260534345968686,0.695817808640548,0.24467172072488,-0.0853552625613482,128
68,"29","59","-",8704,0.00754752515058499,-0.0175218099502672,-0.0149757422950643,-0.0049871423998411,-0.00371410857223964,-0.0162487761226657,-0.00831667569824882,0.35216278390521,0.615828477513275,0.250192349104566,0.124018626367868,0.379244713716318,0.0625962115504611,-0.348067948180836,-0.336081611212715,-0.0111134314526522,-0.25381450727582,-0.187143974973445,0.709229803409334,0.262703584650601,-0.420106164023695,128
69,"29","59","-",8832,-0.0109239880193854,0.00792931763498927,0.00398255557047378,-0.00149733519219808,-0.00347071622445582,0.00595593660273153,0.000329295062025876,0.395301637731205,0.453658789822591,0.24689446299799,0.156263384792973,0.205806297583298,0.0609568758590659,0.491154098219335,0.28113731960178,-0.472627273192364,-0.261526681482792,0.0841231421707041,0.858514206406792,0.607345925520221,-0.510735784663551,128
70,"29","59","-",8960,-1.21415909622192,0.167279243783469,0.00738526551140239,-0.523439926219226,-0.603386915355259,0.0873322546474355,-0.34649819564235,0.933943542893479,0.309710856811809,0.141612618843315,0.872250541312424,0.095920814827105,0.0200541338156621,-1.40280013709223,-0.603750863642914,-0.634155233340057,-1.98790821433067,0.029300616063443,0.986990797484397,0.95734717039659,-0.552271946949896,128
71,"29","59","WALKING",9088,0.0385584819960059,-0.0030352374362792,-0.0100005326030441,0.0177616222798633,0.0142789746964809,-0.00651788501966166,0.00850757065222752,0.205134437366848,0.410231896653312,0.173827786091876,0.0420801373938132,0.168290209031774,0.0302160992176029,1.81550752697842,3.41067536759733,0.880728356683243,-0.0833831056952477,0.720373588021314,0.688255567474137,0.154312195733225,-0.00913663192123975,128
72,"29","59","WALKING",9216,-0.0361746769792717,0.0285150009949575,-0.000434286899690049,-0.00382983799215707,-0.0183044819394809,0.0140403570476337,-0.0026979876280014,0.430118561758516,0.692018423591994,0.293517271072247,0.185001977169214,0.478889498590749,0.0861523884176988,-0.36090822429576,-0.443891875008121,2.1048483900055,-0.312152147293091,0.0214963885050698,0.748876631596088,0.400130479783863,-0.327335076187493,128
73,"29","59","WALKING",9344,0.0262862965819295,0.0111101113034238,0.018638546938746,0.0186982039426766,0.0224624217603377,0.0148743291210849,0.0186783182746998,0.405527746794434,0.678503401153846,0.287317043286017,0.16445275342017,0.460366865377337,0.0825510833626187,-0.550524669663095,-0.601058892696149,2.20259269494321,-0.288022965192795,0.356609937936885,0.663266728997623,0.23437734806576,-0.272866001936328,128
74,"29","59","WALKING",9472,0.0260524460227316,-0.0348312501316741,-0.00197576733444293,-0.00438940205447125,0.0120383393441443,-0.0184035087330585,-0.00358485714779514,0.411425714933088,0.667167625240667,0.254521303124561,0.169271118908203,0.445112640169271,0.0647810937442246,-0.744114363582999,-0.273153073019316,1.03516526213688,-0.25450174510479,0.0135664883428438,0.757124624406008,0.462917157859409,-0.3266473211442,128
75,"29","59","WALKING",9600,-0.00940875750347914,-0.0467311901084031,0.00459580646565883,-0.0280699738059411,-0.00240647551891015,-0.0210676918213721,-0.0171813803820745,0.381399595966347,0.649973418023408,0.25089433643506,0.145465651803293,0.422465444137032,0.0629479680551891,-0.566671555148748,-0.302466668988489,0.286127597932483,-0.236099421977997,-0.103263970736235,0.694175421191141,0.264290771248281,-0.310943229739006,128
76,"29","59","WALKING",9728,-0.0263507225026842,0.0701850754485349,-0.00273934878759974,0.0219171764729253,-0.014545035645142,0.0337228633304676,0.013698334719417,0.403359513988826,0.678140146731465,0.268810283539155,0.162698897525302,0.459874058608973,0.0722589685364009,-0.509194329009567,-0.495570084136717,0.858989348933572,-0.33421965688467,0.298060890116079,0.738309062127627,0.36556675720121,-0.338411591139115,128
77,"29","59","WALKING",9856,0.0167415255928063,-0.00252936187894193,0.00209746311566051,0.00710608185693218,0.0094194943542334,-0.000215949381640709,0.00543654227650829,0.405149513218412,0.637272629941137,0.230942938531159,0.164146128061116,0.406116404872093,0.0533346408574068,-0.597057494805528,-0.484980621086436,1.21196383955924,-0.28947377204895,0.109849845737162,0.700260818362003,0.280315415141318,-0.34687593700904,128
78,"29","59","WALKING",9984,-0.00689609580877004,-0.0163215539505472,0.00440252504540695,-0.0116088248796586,-0.00124678538168155,-0.00595951445257014,-0.00627170823797011,0.406156820196854,0.644063871344582,0.268796866786371,0.16496336259242,0.41481827037137,0.07225175559417,-0.538484046156235,-0.438781858280548,0.619771775576954,-0.287259392440319,0.0376766951751075,0.755453394917016,0.429121612571969,-0.284867114229912,128
79,"29","59","WALKING",10112,-0.0736426689363725,-0.0162117921991012,0.00631147860008241,-0.0449272305677368,-0.033665595168145,-0.00495015679950938,-0.0278476608451304,0.43864121615162,0.273444830214371,0.163983757211514,0.192406116506972,0.0747720751709663,0.0268906726292049,3.45906773299782,5.05231103623884,2.97720336937871,-0.178907155990601,-1.0342420060179,0.946696775989617,0.836280806181106,-0.32679096750756,128
80,"29","59","-",10240,-1.11434945090878,0.212165907611961,0.0152501555157869,-0.451091771648407,-0.549549647696495,0.113708031563874,-0.295644462593676,1.08059762819794,0.271448827356533,0.119308658873696,1.16769123406701,0.0736844658732368,0.01423455608224,-1.12867467589441,-0.428709925794626,1.57679748900686,-1.98760277032852,-0.419802622532483,0.993274655803733,0.976689416398721,-0.634269744053131,128
81,"29","59","WALKING",10368,-0.00448365472766454,0.0269448853905487,-0.0204162613445078,0.0112306153314421,-0.0124499580360862,0.00326431202302046,0.000681656439458794,0.315682185064437,0.547945808272068,0.223856547934225,0.0996552419670575,0.300244608802929,0.0501117540530278,0.329842227686358,0.218939385010815,0.890026520375624,-0.195095092058182,0.340606990555899,0.771575896101551,0.452239533705053,-0.214630969149066,128
