"epoch","user_id","exp_id","activity","sample","m1","m2","m3","m12","m13","m23","m123","sd1","sd2","sd3","var1","var2","var3","kur1","kur2","kur3","q1_25","skew1","AR1.1","AR1.2","AR12.1","n"
96,"11","22","-",12288,1.00005429363458,-0.222113722837492,0.130946185738178,0.388970285398546,0.565500239686381,-0.045583768549657,0.302962252178423,0.0885925040294122,0.0933155583947925,0.062386269823364,0.00784863177020141,0.00870779343853193,0.00389204666247358,3.6817083590183,0.225896725252002,-0.175422592420888,0.970486161221779,0.806622054313659,0.742946799251082,0.229695782957489,-0.044390686839248,128
97,"11","22","WALKING_DOWNSTAIRS",12416,0.970030417397126,-0.195149747546446,0.144769971014886,0.38744033492534,0.557400194206006,-0.0251898882657801,0.306550213621855,0.269246323071165,0.165548347380067,0.108454337800192,0.0724935824873422,0.0274062553202713,0.0117623433876783,1.29955353293345,1.88577723617284,0.922415898961805,0.804513921539918,0.802067191498156,0.892082693898519,0.722766578866268,-0.577499133826811,128
98,"11","22","WALKING_DOWNSTAIRS",12544,1.01782772842672,-0.183062073023839,0.156922749307355,0.417382827701441,0.587375238867038,-0.0130696618582417,0.330562801570079,0.421594085759777,0.187162510226688,0.150997746201117,0.177741573147622,0.035029805234355,0.0228003193578169,-1.01006584439039,0.628577389671525,-0.0554759708755017,0.710763913915697,0.457829903456285,0.911357178539396,0.7384361253443,-0.475609387388072,128
99,"11","22","WALKING_DOWNSTAIRS",12672,1.02000871834359,-0.204242629711412,0.164594190970161,0.407883044316091,0.592301454656877,-0.0198242193706254,0.326786759867448,0.409215634782193,0.220620969557916,0.136253881597212,0.167457435750194,0.0486736122086748,0.0185651202503072,-0.829098602202868,0.431735099792936,-0.134803565223327,0.694097259940505,0.456478988689413,0.920834546572864,0.769716439370308,-0.596314084042914,128
100,"11","22","WALKING_DOWNSTAIRS",12800,0.991015662959856,-0.21291233245172,0.161751308039762,0.389051665254068,0.576383485499809,-0.025580512205979,0.313284879515966,0.401713544736415,0.189333643804575,0.143745463845272,0.161373772024696,0.0358472286763178,0.0206627583760925,-1.10885019455387,1.08531326320275,0.230700453655214,0.687847258621826,0.428980212943941,0.919033237061124,0.746746273639474,-0.619811574513303,128
101,"11","22","WALKING_DOWNSTAIRS",12928,1.00250654617917,-0.194010423560894,0.131098096027556,0.404248061309138,0.566802321103363,-0.0314561637666692,0.313198072881944,0.358398999077484,0.16401255172662,0.145498177393724,0.128449842539742,0.0269001171238773,0.0211697196248955,-0.625361421648974,-0.894621935345298,0.00396206963561596,0.739930594840175,0.4790626398892,0.936643693628035,0.79264812487171,-0.552184002940375,128
102,"11","22","-",13056,0.987326423643386,-0.220204001359216,0.171365022945579,0.383561211142085,0.579345723294483,-0.0244194892068184,0.312829148409916,0.0801174852836188,0.112101324826656,0.106983870367717,0.00641881144817088,0.0125667070278916,0.0114455485188564,0.194425347588341,0.592909055343896,-0.454998877133197,0.93750007624221,-0.125852587779651,0.802108206453858,0.49302218202797,-0.184614453332022,128
103,"11","22","WALKING_UPSTAIRS",13184,0.971104634664341,-0.334201400230953,0.181575526991932,0.318451617216694,0.576340080828137,-0.0763129366195102,0.27282625380844,0.262843470785244,0.138499239308658,0.161790503984836,0.0690866901344335,0.0191820392890769,0.0261761671796674,-0.729868892307915,-0.291465934393206,-0.620135571507307,0.776388921683844,0.636516667013147,0.928474182201723,0.804205124272182,-0.344261570911352,128
104,"11","22","WALKING_UPSTAIRS",13312,0.958517827803776,-0.341677528724125,0.175347229000879,0.308420149539825,0.566932528402327,-0.0831651498616231,0.264062509360176,0.233004204795632,0.139783268204394,0.1423833203324,0.0542909594524449,0.0195393620699017,0.0202730099088787,-0.613137187217788,-0.439030912390866,-0.64772702649491,0.764583377144078,0.515861628014611,0.930477365391103,0.774498744262819,-0.357465036731886,128
105,"11","22","WALKING_UPSTAIRS",13440,0.957975291911879,-0.338617632229361,0.168294277811896,0.309678829841259,0.563134784861888,-0.0851616772087322,0.262550645831472,0.235198070009419,0.152095139438666,0.13834036115145,0.0553181321361558,0.0231329314408673,0.0191380555235137,-0.373660377115495,-0.856879318202049,-0.282135288341943,0.779861139236015,0.655108739867322,0.934985267157788,0.786632419285134,-0.412741715201233,128
106,"11","22","WALKING_UPSTAIRS",13568,0.955902815441305,-0.336035168743992,0.152463113709009,0.309933823348657,0.554182964575157,-0.091786027517491,0.257443586802108,0.231242463766808,0.152308030327169,0.14959220437728,0.0534730770489436,0.0231977361021418,0.022377827610454,-0.443664896197016,-0.0175564793180154,0.217459259504047,0.782986145973337,0.676766039259659,0.934167123114846,0.792536813542937,-0.265609708980512,128
107,"11","22","WALKING_UPSTAIRS",13696,0.947819042048269,-0.344010429355508,0.156445317510292,0.301904306346381,0.55213217977928,-0.0937825559226083,0.253417976734351,0.232480302418194,0.152408766036437,0.141909387689921,0.054047091012455,0.0232284319647495,0.0201382743145283,-0.4882523980758,0.0464164776484735,-0.666311641500576,0.792013906746595,0.662025335208921,0.95249269418181,0.853891785499167,-0.386634338693389,128
108,"11","22","WALKING_UPSTAIRS",13824,0.968326855076446,-0.280099836169116,0.144053824425525,0.344113509453665,0.556190339750985,-0.0680230058717958,0.277426947777618,0.0948884188564476,0.128065020263497,0.100383995717918,0.00900381203307664,0.01640064941509,0.0100769465962949,-0.28891045883108,-0.234174194110936,-0.861128634049109,0.898263880540281,-0.115230915027626,0.866383263131723,0.612644175458825,0.444539750704124,128
109,"11","22","WALKING_DOWNSTAIRS",13952,0.966102462478158,-0.195410163703193,0.159581168703468,0.385346149387483,0.562841815590813,-0.0179144974998628,0.310091155826144,0.26988561913608,0.130152345002999,0.114551779186727,0.0728382474164651,0.0169396329097796,0.0131221101148447,3.93109607540694,1.46523175816635,4.84189973064065,0.794791678357139,1.53769870542156,0.871128762052236,0.674492284205259,-0.502768965960096,128
110,"11","22","WALKING_DOWNSTAIRS",14080,1.0213759017635,-0.171072054549995,0.158723964938294,0.425151923606755,0.5900499333509,-0.00617404480585051,0.336342604050601,0.36820474740443,0.159751761774154,0.13207256407133,0.13557473601116,0.025520625389946,0.0174431621803757,-0.722336603526171,0.391011404152825,-0.17939628430738,0.752777796136418,0.488903117182827,0.927632477392276,0.789935112765424,-0.549134163924454,128
111,"11","22","WALKING_DOWNSTAIRS",14208,1.01540802556647,-0.202593322330996,0.175227872506931,0.406407351617736,0.595317949036699,-0.0136827249120328,0.329347525247468,0.383437916603976,0.196583538155035,0.144259341561197,0.147024635889598,0.0386450874735523,0.0208107576276701,-0.774102545711964,0.531020669780623,-0.415473948796475,0.725000019251158,0.563095673263532,0.923987981405038,0.77453877960738,-0.58183131153346,128
112,"11","22","WALKING_DOWNSTAIRS",14336,0.990115050530254,-0.235633688984455,0.156477869479062,0.3772406807729,0.573296460004658,-0.0395779097526966,0.303653077008287,0.39876485327015,0.210362134995145,0.1457274548907,0.159013408203564,0.0442522278397158,0.0212364911089209,-0.836443827729901,0.438402305332647,0.157150255037283,0.686805577553421,0.528636410981111,0.920619320287377,0.755824914946354,-0.64340297655403,128
113,"11","22","WALKING_DOWNSTAIRS",14464,1.01112199448967,-0.203374573706679,0.121495230136079,0.403873710391495,0.566308612312874,-0.0409396717853001,0.309747550306356,0.370326001272463,0.166376401484848,0.157300435300126,0.137141347218452,0.0276811069710472,0.024743426945609,-0.384146670056904,-0.14499427330424,-0.156170841434756,0.723611127367904,0.583832678942734,0.915029821951804,0.735912613098857,-0.484904350368879,128
114,"11","22","WALKING_UPSTAIRS",14592,1.00377607921652,-0.221115459586102,0.19256728142867,0.39133030981521,0.598171680322596,-0.0142740890787161,0.325075967019697,0.123496222572021,0.146686968627643,0.120570721862937,0.0152513169895582,0.0215170667651672,0.0145372989705498,1.05498867237401,-0.470830869497844,-0.349562148967294,0.929513947913498,0.94323496426753,0.829374498192075,0.505497780735621,-0.142995250158658,128
115,"11","22","WALKING_UPSTAIRS",14720,0.951898902838355,-0.355848539059469,0.166634120434068,0.298025181889443,0.559266511636211,-0.0946072093127008,0.254228161404318,0.272339926259965,0.161936722799309,0.138679250063123,0.074169035435283,0.0262235021909802,0.0192319343980701,0.244148894235154,-0.0578747531935098,0.680961014697871,0.773611137917336,0.757829807632335,0.927884465133145,0.777727780744718,-0.348635043309479,128
116,"11","22","WALKING_UPSTAIRS",14848,0.955512186180275,-0.342328571936853,0.176367194713308,0.306591807121711,0.565939690446791,-0.0829806886117729,0.263183602985576,0.245806614533968,0.15496946889607,0.139431469174676,0.0604208917486507,0.02401553628993,0.0194411345962087,-0.483534669289994,-0.0401682886915831,-0.207026895395759,0.772569456848931,0.466088428524727,0.936383382813362,0.805157739938222,-0.365541386615273,128
117,"11","22","WALKING_UPSTAIRS",14976,0.944965309904689,-0.343750013361988,0.165842021233375,0.30060764827135,0.555403665569032,-0.0889539960643063,0.255685772592025,0.257836091793328,0.155073036756814,0.143693525537872,0.0664794502312572,0.0240476467289802,0.020647829281503,-0.452699417943628,-0.524468553603325,0.288588525170106,0.770833341994863,0.310247528766257,0.924048902251727,0.789219991922533,-0.36571652256326,128
118,"11","22","WALKING_UPSTAIRS",15104,0.957964448411645,-0.325086816620666,0.18255209115218,0.31643881589549,0.570258269781913,-0.0712673627342427,0.27180990764772,0.251947104448398,0.151316161004057,0.138755492947244,0.063477343439932,0.0228965805810057,0.0192530868230326,-0.274750796783227,0.162625911516061,0.0406213783132805,0.774652794673812,0.763131894862375,0.935997882125092,0.784595875223956,-0.275252502595834,128
119,"11","22","WALKING_UPSTAIRS",15232,0.951291267957666,-0.357845065823413,0.17687717715997,0.296723101067127,0.564084222558818,-0.0904839443317211,0.256774459764741,0.257209958665036,0.154299829573292,0.148463568910376,0.0661569628364698,0.0238084374063471,0.0220414312936061,-0.729655946996731,-0.453549802087204,-0.66565134256875,0.776041686557066,0.370641103116185,0.941560023957793,0.821463884442234,-0.36182773847323,128
120,"11","22","WALKING_UPSTAIRS",15360,0.985937533279627,-0.259288204371036,0.132834206688914,0.363324664454295,0.559385869984271,-0.0632269988410612,0.286494511865835,0.0955804391428789,0.0973459990959832,0.0632391035007932,0.00913562034674557,0.00947624353999516,0.00399918421158404,2.29026706956695,1.10433209667035,-0.545365113981191,0.952777789710289,-0.282410304530415,0.81739116189027,0.449894491491057,-0.0822501234267418,128
121,"11","22","-",15488,1.00525176392677,-0.213411466291367,0.127322053162303,0.3959201488177,0.566286908544535,-0.0430447065645323,0.306387450265901,0.00593606806118631,0.0162499276807462,0.0119947591057115,3.52369040270362e-05,0.00026406014962948,0.00014387424600405,0.602421774656301,-0.493015031494752,-0.581663526942722,1.00138890837647,0.228332788669135,0.490488459483956,0.0766709697200958,0.02905407197422,128
122,"11","22","-",15616,0.992198395192865,-0.208224834323636,0.196180562595218,0.391986780434615,0.594189478894042,-0.00602213586420876,0.326718041154816,0.0353991836068516,0.0501463946004285,0.0525889366501965,0.00125310220003159,0.00251466089142188,0.00276559625799838,6.50268767300783,-0.273301291984134,-1.29134199668366,0.982986188171066,-2.32065711157358,0.922467036171721,0.759456497987118,0.394757135482509,128
123,"11","22","-",15744,1.00670576771453,-0.201931432080459,0.129557296146038,0.402387167817034,0.568131531930283,-0.0361870679672102,0.311443877260036,0.0223239100264851,0.0353322346602037,0.027553744440101,0.000498356958870604,0.0012483668060837,0.000759208832670395,23.9953791468008,0.0540250577517813,-0.00211211333382666,1.00000001649321,-3.3606495582837,0.312158952493713,-0.0177778955849601,0.0787619148199767,128
124,"11","22","-",15872,1.0040039328949,-0.188194451598253,-0.111924917967321,0.407904740648324,0.44603950746379,-0.150059684782787,0.234628187776442,0.00979402667016965,0.00938921670507724,0.138396499141213,9.59229584159944e-05,8.81573903349016e-05,0.0191535909745437,-0.25179004368959,0.196031713609523,-0.997975821137048,0.996875009755891,0.457257498201904,0.657301385087374,0.402899779561587,-0.217042357694313,128
125,"11","22","-",16000,1.00737850880161,-0.175075962032809,-0.194791673750955,0.416151273384402,0.406293417525329,-0.184933817891882,0.212503624339283,0.0577354893595027,0.0354691372686771,0.0559801701061504,0.00333338673158125,0.00125805969858426,0.00313377944511353,3.3038829996379,3.56287647855632,3.6739158978202,0.976041728754795,-0.261657121897409,0.574406075726826,0.36578812446434,0.394379076339714,128
126,"11","22","-",16128,0.601692726489363,-0.0360134560180901,0.552061652739064,0.282839635235636,0.576877189614213,0.258024098360487,0.372580307736779,0.332783069730346,0.354123474356182,0.41174187205597,0.110744571499152,0.125403435090093,0.169531369204155,0.287416417772845,-0.748196001803311,-0.517359076962223,0.313194463251721,0.527912625585068,0.922191313021995,0.818223468944039,0.115701438283145,128
127,"11","22","-",16256,0.0673285618963129,0.39735244395218,0.901345519734523,0.232340502924246,0.484337040815418,0.649348981843351,0.455342175194338,0.157928661197733,0.11513366875016,0.146867298699935,0.0249414620277084,0.0132557616798717,0.0215700034274161,-0.715684167798456,1.4193157689482,1.76925965456349,-0.00590277811044432,-0.394829635928629,0.934819968472018,0.844440001756818,-0.440857039192351,128
128,"11","22","-",16384,-0.00875262025667859,0.553301907202583,0.852122667627895,0.272274643472952,0.421685023685608,0.702712287415239,0.465557318191267,0.0949773627760665,0.0832162767136179,0.114983798478014,0.00902069943989654,0.00692494871007743,0.0132212739124325,-0.458701966313974,-1.07986492548078,-0.767337402545845,-0.0819444448505077,0.630561551887741,0.911240749297953,0.761258707036253,0.391669795175266,53
0,"30","60","-",0,0.309939247425501,0.0501736130224793,0.945247430657781,0.18005643022399,0.627593339041641,0.49771052184013,0.435120097035254,0.0770952697103807,0.0605221985990725,0.0462825324859968,0.00594368061171634,0.00366293652326557,0.00214207281331735,0.628651657587886,0.637322696558785,1.72131777613102,0.25555557165632,0.285638736203305,0.870969178903098,0.635230214896388,0.136803312734154,128
1,"30","60","-",128,0.506922760578061,-0.18964844519916,0.165299485802225,0.15863715768945,0.336111123190143,-0.0121744796984676,0.160857933727042,0.559073661031068,0.328535719365917,0.583347260731121,0.312563358458682,0.107935718899281,0.340294026602502,-1.38034328912904,0.62027150327386,-1.57975033934894,-0.14062500839734,-0.576082271094749,0.986159032107156,0.972100159295262,0.355166071115312,128
2,"30","60","-",256,1.02527130111009,-0.0268229180959435,-0.0398980048063583,0.499224191507075,0.492686648151868,-0.0333604614511509,0.319516792735931,0.0554080188821608,0.0728962262873084,0.0748040533492433,0.00307004855644589,0.00531385980693047,0.00559564639747644,2.19186965604585,0.434321187042938,1.28655457975458,1.00138890837647,-0.271679304582287,0.371706140439905,0.0586527716460357,-0.137343503597357,128
3,"30","60","-",384,1.02329648565855,-0.0209092892676612,0.0828993084505708,0.501193598195443,0.553097897054559,0.0309950095914548,0.361762168280486,0.0248813700599887,0.0132775667948258,0.0408414769907161,0.0006190825760621,0.000176293779991062,0.0016680262427832,3.14307920203319,-0.495906972156639,14.3854931364654,1.01180559750087,0.698688988741666,0.287164022580459,-0.285959101882361,-0.0606438863831401,128
4,"30","60","-",512,1.02304691914828,-0.0491644985257312,0.0391276055923309,0.486941210311272,0.531087262370303,-0.00501844646670018,0.337670008738292,0.0236605524921988,0.0494536550699641,0.0675640247999347,0.000559821744236093,0.00244566399977899,0.00456489744716619,3.81488686276268,1.68022665784004,-1.23343331507916,1.00972225967599,-0.0193401518213645,0.798526108426033,0.422621409503642,-0.1642397901055,128
5,"30","60","-",640,1.0240994395383,-0.0753255234107916,0.0334852441958314,0.474386958063755,0.528792341867066,-0.0209201396074801,0.32741972010778,0.0457945704884028,0.0382372157201582,0.0732739486857615,0.00209714268621729,0.00146208466602991,0.00536907155600361,4.22142714998679,2.88034256984146,2.21339259312635,1.01805561097552,-0.714833360428556,0.760584531224118,0.281589414286348,-0.02708078808561,128
6,"30","60","-",768,1.02276480580272,-0.0335177963842164,0.061599394834272,0.494623504709254,0.542182100318498,0.0140407992250278,0.350282134750926,0.0607934474691959,0.0512654510632521,0.0746383582911584,0.00369584325518989,0.0026281464727187,0.00557088452839933,4.63474839878294,1.61488290769898,-0.00957613694496029,1.01076392858843,0.0143656767720419,0.787739487643153,0.296864745334897,0.102255925942593,128
7,"30","60","-",896,1.02307948801624,0.0091905386588943,0.0960069480549567,0.516135013337567,0.559543218035598,0.0525987433569255,0.37609232491003,0.00663716708778808,0.0102731383890342,0.0108790289666517,4.40519869512173e-05,0.000105537372360248,0.000118353271257246,3.80614072787054,-0.166352897848554,-0.540683191268097,1.01944450285877,1.17955108887719,0.748097091332608,0.484549028415277,-0.163748859005375,128
8,"30","60","-",1024,1.02167974921389,0.00709635450698318,0.100596792583425,0.514388051860435,0.561138270898656,0.0538465735452039,0.376457632101432,0.00497953382045388,0.0120895160589433,0.00867568164710237,2.4795757069044e-05,0.000146156398539447,7.5267452041869e-05,-0.0197725375481959,1.6870988635694,-0.244968258715888,1.01944450285877,0.186924949025771,0.72232079056525,0.494376715046866,-0.314524504007664,128
9,"30","60","-",1152,1.02256950959609,-0.00721571217616633,0.100444882913568,0.507676898709963,0.56150719625483,0.0466145853687007,0.371932893444498,0.00402010497162371,0.015160569393167,0.00690371643654819,1.61612439828737e-05,0.000229842864325031,4.76613006362656e-05,-0.00339429515586431,-0.332172705846546,0.823633156971639,1.01944450285877,0.0521913083923342,0.552642111051792,0.109566131909054,0.122875124418016,128
10,"30","60","-",1280,1.02183166078311,0.00581597251093559,0.0992404557027385,0.513823816647025,0.560536058242926,0.052528214106837,0.375629362998929,0.00306844709718722,0.0098004141331416,0.00565811793009899,9.41536758823667e-06,9.60481171810817e-05,3.20142985109077e-05,0.357852914669275,0.172260452551987,0.0567259008137744,1.01944450285877,-0.275406882188304,0.652761082883689,0.373825121328984,0.187972056975963,128
11,"30","60","-",1408,1.02266716301764,-8.68055601858489e-05,0.0962673652830669,0.511290178728728,0.559467264150355,0.0480902798614405,0.372949240913508,0.00503624024529714,0.00717942380547926,0.00925356254317074,2.53637158083506e-05,5.15441261786822e-05,8.56284197403725e-05,8.18787050777273,11.3233216398856,3.06878545856885,1.02083339474202,1.96403512251926,0.721028329982667,0.374564668199824,-0.00152150369305423,128
12,"30","60","-",1536,1.00820316753591,-0.120084639827946,0.0846679719228024,0.444059263853981,0.546435569729355,-0.017708333952572,0.324262166543588,0.120244107120697,0.134346877275413,0.123254612108145,0.0144586452972536,0.0180490834336548,0.0151916994059292,1.67305582641733,-0.935450810517663,0.734572491845128,0.961111141009813,-0.39621182306586,0.897855708985523,0.701990337846358,-0.00578902454150403,128
13,"30","60","-",1664,0.967632417871918,0.0409613735006878,0.336588554309072,0.504296895686303,0.652110486090495,0.18877496390488,0.448394115227226,0.0125618976247373,0.0217440889877467,0.0200652673478116,0.00015780127193438,0.000472805405907045,0.000402614953739155,11.1755184064073,3.91860363576535,1.99505007448659,0.962500032893068,2.66005562522332,0.748436766079115,0.5479006889936,0.355876264815128,128
14,"30","60","-",1792,0.964843787946059,0.0400282135821565,0.343793414618876,0.502436000764108,0.654318601282467,0.191910814100516,0.449555138715697,0.00307246642605639,0.00416642455503593,0.00645576656350281,9.44004993924372e-06,1.73590935728063e-05,4.16769219224409e-05,0.765702673957763,1.72701345252408,-0.419394929342672,0.962500032893068,0.225564517688199,0.301716448763695,0.0732159185327857,0.116494355163167,128
15,"30","60","-",1920,0.963606806112536,0.043663196080509,0.347753919791988,0.503635001096522,0.655680362952262,0.195708557936248,0.451674640661677,0.00242361813808008,0.00343649588327913,0.00510866897896705,5.87392487923074e-06,1.18095039557944e-05,2.60984987366603e-05,-0.0959583264665826,-0.360746541876689,0.225669806609088,0.962500032893068,-0.140075198947687,0.27921616388801,-0.0029659839871254,-0.0540222870217117,128
16,"30","60","-",2048,0.961425811827113,0.0462456612990526,0.352994804731614,0.503835736563083,0.657210308279363,0.199620233015333,0.453555425952593,0.00279530750923146,0.00330403869936132,0.00602620859456945,7.81374407116581e-06,1.09166717268772e-05,3.63151900252627e-05,0.367127090387075,0.017159571473178,0.196086893842484,0.959722249126559,-0.0902154330127701,0.287114651229806,0.0595892831084457,0.144599745933297,128
17,"30","60","-",2176,0.961241349623869,0.0461697065590925,0.352256958387815,0.503705528091481,0.656749154005842,0.199213332473454,0.453222671523592,0.00261113477347959,0.0037735446297157,0.00621618937637516,6.81802480527434e-06,1.42396390724562e-05,3.86410103629594e-05,0.688795654959188,0.208474993852521,0.0207727452757513,0.959722249126559,-0.113283392518539,0.36022538249129,0.134601009568625,-0.0329935459425843,128
18,"30","60","-",2304,0.96133900608441,0.0462456613465368,0.352647581001052,0.503792333715473,0.656993293542731,0.199446621173795,0.453410749477333,0.00328753754543359,0.0036823322754183,0.00514811139279476,1.08079031126355e-05,1.35595709865873e-05,2.65030509126233e-05,0.535695643501753,-0.144169164083341,0.2437338162503,0.959722249126559,-0.289705807008031,0.374345093017705,-0.00812493626991802,0.0495264532999786,128
19,"30","60","-",2432,0.961349856802248,0.0496527795300407,0.350922321233372,0.505501318166144,0.65613608901781,0.200287550381707,0.45397498585522,0.00253241768210325,0.00360580775449853,0.00606600118454124,6.41313931662919e-06,1.30018495624017e-05,3.67963703708558e-05,-0.190269411749789,-0.0764422943499099,-0.152419923052181,0.959722249126559,0.179974192526094,0.242018318235555,0.0682859572547048,-0.0954225846378465,128
20,"30","60","-",2560,0.961935795565496,0.0534939260709296,0.349544282727073,0.507714860818213,0.655740039146285,0.201519104399002,0.454991334787833,0.00264005988494406,0.00332523272553653,0.00544819047999536,6.96991619609085e-06,1.10571726789791e-05,2.9682779506312e-05,0.12562793648833,0.149289849643067,0.462452388414367,0.959722249126559,-0.198112811784182,0.468902196499026,0.134807786239866,-0.172961177449321,128
21,"30","60","-",2688,0.980414527776846,-0.0439995673303801,0.23484158964873,0.468207480223233,0.607628058712788,0.0954210111591749,0.390418850031732,0.0627002598466193,0.132295599803655,0.165777841220359,0.00393132258483358,0.0175021257274088,0.0274822926396827,1.14106040571192,-1.07523954763762,-0.601406633676255,0.957986134272492,1.01333190526072,0.972164139381328,0.912469973157599,-0.410666323695453,128
22,"30","60","-",2816,1.01402999085891,-0.125640195636808,-0.0255750876353726,0.44419489761105,0.494227451611768,-0.0756076416360904,0.287604902528909,0.0471954658920263,0.0493659087530152,0.121569476340961,0.00222741200076542,0.00243699294701102,0.0147791375778155,1.95795062687529,-0.835248858577099,-1.32435666488226,0.996875009755891,-0.201035321628856,0.814389802992293,0.392637550404822,0.0382606150236414,128
23,"30","60","-",2944,1.01914067364234,-0.142719189390066,-0.043869359422653,0.438210742126135,0.487635657109841,-0.0932942744063594,0.277517374943205,0.0208766301660294,0.0273661250236964,0.0394648371264046,0.000435833687089168,0.000748904798812585,0.00155747336941364,0.71688275013042,-0.309409528854301,1.62039297359735,1.00972225967599,0.163602148724256,0.751523065003806,0.452775595060867,-0.267567617333703,128
24,"30","60","-",3072,1.02038850847294,-0.154980474038844,-0.036436633688057,0.432704017217048,0.491975937392441,-0.0957085538634503,0.27632380024868,0.0135892140413059,0.0297789279394244,0.0202198874823927,0.000184666738260424,0.00088678454922143,0.000408843849800623,11.0696365539726,36.7657432363418,15.2098139049502,1.01527782720901,0.762830878844954,0.207138157722231,-0.433638807551488,0.359371293439885,128
25,"30","60","-",3200,1.01655820963464,-0.152072488080523,0.0172960075342698,0.432242860777058,0.516927108584455,-0.0673882402731268,0.293927243029462,0.0438255357816245,0.0315764386623052,0.0851521906027594,0.00192067758654644,0.000997071478594325,0.00725089556444867,3.09630283847284,0.361702062436264,-0.961767713830976,1.00451391511379,-0.656029563787044,0.895929988983773,0.705977323414469,0.109235001774932,128
26,"30","60","-",3328,1.02315541948892,-0.0997721391510415,-0.0208658863851804,0.461691640168941,0.501144766551872,-0.0603190127681109,0.300839131317568,0.0387127751538529,0.067731899614844,0.0949688055939095,0.00149867896011277,0.0045876102254353,0.00901907403593377,0.330850684775539,1.15570755876627,-0.942141705035211,0.999305570551586,0.492141233730685,0.809804070218566,0.522956235696629,-0.124364539790156,128
27,"30","60","-",3456,1.02154951856715,-0.126855473933478,-0.0346354181097958,0.447347022316834,0.493457050228675,-0.0807454460216369,0.286686208841291,0.0426185364695415,0.0545800416400926,0.0348576769102865,0.00181633965080564,0.00297898094543425,0.00121505763958192,5.09860299896438,0.853087599853159,-0.206775652176624,1.00277780025972,0.477211787185481,0.421241137784253,-0.0514972912983106,-0.0829785780707746,128
28,"30","60","-",3584,1.02435984688969,-0.0915581628747044,-0.0121636291171469,0.466400842007493,0.506098108886272,-0.0518608959959257,0.306879351632613,0.0752918534353641,0.0678244150286203,0.0929670887147779,0.00566886319373234,0.00460015127397454,0.00864287958410138,4.98937758168071,-0.65917041530605,0.242500184901738,0.99583334084345,0.830678297489954,0.547561033092795,-0.0252668111406311,-0.0741363782664,128
29,"30","60","STANDING",3712,1.02578130080318,-0.049099394340382,0.0545789952193468,0.488340953231399,0.540180148011263,0.00273980043948238,0.343753633894048,0.0228335844953139,0.0209286901567175,0.0276293939240025,0.000521372580904641,0.000438010071675885,0.000763383408607705,18.1028391705358,4.00273297548235,36.5855912504003,1.01805561097552,3.2128497268465,0.349837412347658,-0.0870202838687508,0.22654565300047,128
30,"30","60","STANDING",3840,1.02527133529874,-0.0482313386509745,0.0602973116013888,0.488519998323885,0.542784323450066,0.00603298647520715,0.345779102749719,0.00585910709863408,0.00456739842533621,0.00733591969217896,3.43291359932643e-05,2.08611283757637e-05,5.38157177300991e-05,13.7060493344671,-0.0228228597158262,-0.520659161192636,1.02361117850853,-1.33851003226708,0.505759700677975,-0.251354281452402,0.166794256722609,128
31,"30","60","STANDING",3968,1.02582472266823,-0.0335177968872526,0.0600911484373106,0.496153462890487,0.542957935552768,0.013286675775029,0.350799358072761,0.00339060944118269,0.00647088568322864,0.00653654271038932,1.14962323826372e-05,4.18723615254134e-05,4.27263906047438e-05,2.40278895137032,-0.855490973309692,-0.129829047364897,1.02361117850853,-0.107938159207309,0.541319633935261,0.237458753024186,0.00611008061882785,128
32,"30","60","STANDING",4096,1.02462028463099,-0.0368815122706311,0.0627278665609741,0.49386938618018,0.543674075595982,0.0129231771451715,0.350155546307111,0.0167736022814828,0.0239339706816896,0.0324217264045367,0.000281353733497366,0.000572834952591978,0.00105116834305063,6.46343234283658,3.11116786785727,4.95983171754538,1.02222228662528,0.163310072283669,0.826438422108043,0.438813822966764,-0.338052185849063,128
33,"30","60","STANDING",4224,1.0259983273159,-0.0667426243468809,-0.0310655395118871,0.479627851484511,0.497466393902008,-0.048904081929384,0.309396721152378,0.0110507137629512,0.0371589477933977,0.0269517789269766,0.000122118274670679,0.00138078740111245,0.000726398387328618,6.66398570428847,-1.34948186645327,-1.04867439415119,1.02083339474202,0.849103565410164,0.792948336714068,0.467735251051399,0.096420171899203,128
34,"30","60","STANDING",4352,1.02433815836973,-0.087901479233001,0.0222873270483417,0.468218339568363,0.523312742709034,-0.0328070760923296,0.319574668728356,0.0286811566677992,0.0284984991233879,0.0578934135216516,0.000822608747802842,0.000812164452285743,0.00335164732918896,6.31247100779529,1.30055956039211,-0.55474342349145,1.01944450285877,1.21449147456602,0.809505245374068,0.513987846375249,-0.273727431691627,128
35,"30","60","STANDING",4480,1.01570100406507,-0.107421879169686,-0.0351128484786228,0.45413956244769,0.490294077793221,-0.0712673638241543,0.291055425472252,0.0425113266374098,0.0502338038777322,0.0592440638232118,0.00180721289247254,0.00252343505202646,0.00350985909828879,14.4051855353793,9.28069840029709,2.42537902942049,1.01527782720901,-3.68359128056456,0.87794256672913,0.752781397124686,0.702550326682422,128
36,"30","60","STAND_TO_SIT",4608,1.00334205278225,-0.163422315091517,0.100520837365654,0.419959868845366,0.551931445073952,-0.0314507388629311,0.313480191685462,0.102179348662065,0.161801374960989,0.143179680044336,0.0104406192930038,0.0261796849392665,0.0205004207775985,1.96838952003382,-1.20512490180005,-1.34718686885174,0.975000059842355,0.239322027491122,0.897155583382196,0.695527152738089,0.0285032765823605,128
